ID	ZT00	ZT00	ZT00	ZT00	ZT00	ZT04	ZT04	ZT04	ZT04	ZT04	ZT08	ZT08	ZT08	ZT08	ZT08	ZT12	ZT12	ZT12	ZT12	ZT12	ZT16	ZT16	ZT16	ZT16	ZT16	ZT20	ZT20	ZT20	ZT20	ZT20
Rps8	116797.7203	118324.2126	99215.73908	106957.8859	154485.427	130095.153	219674.0855	233464.5311	165017.5147	215227.1675	138010.7393	129502.4364	185361.7779	138589.77	183973.8768	124912.4766	163197.0229	153217.7299	132961.531	138099.1407	132909.1202	99704.04297	145071.0287	179990.6407	130134.1019	126479.9793	167400.7669	137013.0881	111790.0582	145775.1482
Rps2	2260232.716	2248343.478	2603030.681	2263800.11	2316056.413	2812378.299	3267789.154	3028447.964	3229414.814	2906847.424	3113889.377	2515982.725	3007313.939	2659978.482	3065447.442	2490050.579	2705229.042	2673769.221	2458266.498	2002912.628	2526705.373	2329220.954	2323365.662	2860462.754	2180376.96	2256336.474	2443399.91	2349215.039	2591906.177	2288386.682
OT_ostta10g00940	11783018.62	12445077.05	11307851.31	10875979.46	13131834.35	15339603.18	17293190.52	15682479.17	16070886.59	16698517.37	17514389.55	13476358.4	13168479.94	13431676.86	14086723.75	12167254.22	14794312.14	14025119.5	12934281.1	11300299.07	12995774.82	10223057.72	11690962.01	14558940.22	10745852.37	11244680.23	13500017.53	10445862.48	13372122.24	10747418.68
OT_ostta06g00490	307943.1632	270439.1647	251956.2292	287938.166	279980.9727	350864.3193	384382.0022	400234.0155	314279.1295	441587.3289	356633.7636	301967.1342	290375.5178	272219.1954	327271.9941	306298.2155	322307.6144	349074.1437	291164.3113	222593.0845	330810.5742	295816.5605	293205.8622	354530.8217	266810.9594	291948.1767	321484.4517	240323.2581	322356.1763	305129.2884
OT_ostta05g03870	2911064.613	3253904.398	2537396.053	2478195.341	3106040.967	3710960.227	4263353.218	3994219.659	3632715.204	4660957.985	3831857.33	3275769.621	3323760.894	3413444.452	3749329.104	3552513.852	3550006.645	4121256.964	2961603.477	2674808.108	3227637.39	2929927.035	3261823.339	4169077.454	2884767.129	2895053.779	3146742.84	3147549.406	3554545.33	3418491.976
OT_ostta01g00720	928542.5757	921242.3826	806379.1511	823920.3718	1030388.667	1113787.429	1406678.003	1475009.624	1125203.383	1319139.603	1240299.051	977243.714	1152951.053	985452.1265	1091199.206	1031021.666	1101192.557	1367819.827	919288.3664	787236.8941	976649.1476	967916.4564	1045879.959	1331537.445	819049.6652	994505.8235	1244949.277	972251.9944	1089600.272	869053.059
OT_ostta16g00480	2434795.563	2086630.08	1854963.812	1590091.659	2015511.999	2270253.076	2657237.924	2426770.265	2111993.107	2446275.649	2582969.49	2003322.985	2407554.553	2147523.233	2363519.219	2178245.125	2011916.946	2339825.704	2143791.677	1841713.666	2277311.785	2093776.333	2152291.12	2706659.924	1921292.181	2159174.732	2396802.411	2007505.168	2136536.302	2132827.295
OT_ostta04g04740	217694.7453	180492.3739	162791.8428	150882.7658	163205.0173	196197.4965	231008.5484	196978.9392	187983.0317	251325.9289	202965.1473	173779.6062	212800.7574	173405.3676	242986.7033	207417.1181	183077.1817	200957.7553	171185.3679	178544.9081	211261.562	165626.1652	167533.3095	234192.333	171956.4516	183782.9447	196731.2265	160821.4155	171030.8249	220822.146
OT_ostta14g02770	4105047.151	4149041.949	3442947.963	3511618.019	4242083.624	4371593.227	5743448.762	3953179.907	4999847.006	5807601.885	4398851.298	4316488.598	4858797.12	4724590.614	5417262.566	4082444.094	4523127.093	4007151.545	4535680.615	3935470.2	4192890.711	4002432.515	3922689.487	5407368.062	4382631.18	3777433.136	4689254.627	3293258.096	4525439.263	4272012.656
OT_ostta03g01320	248312.6877	200932.5182	188566.1035	168237.9812	213047.9581	247507.1088	267774.4902	211133.3028	264073.7786	300353.208	255433.638	213565.5987	258832.6743	217745.8631	229920.7325	210876.3386	262948.8557	213072.876	201054.945	213576.4697	184951.7842	188893.0815	202817.6006	274521.0578	198306.5017	215985.9598	256519.1973	180904.6378	213892.6624	182366.3108
OT_ostta01g04150	217663.0353	183246.2397	195210.9887	230238.7657	214036.3445	230752.7243	315828.5702	252671.592	242377.5934	367057.7551	289882.0471	169253.663	191678.1987	216471.6921	214268.4246	201547.5978	201327.8819	226408.6635	211934.5432	210421.2145	199975.2382	208449.814	167334.1109	207429.8856	193948.9455	172512.8957	195184.1934	158966.4494	228876.4144	230188.3509
OT_ostta12g00160	227995.9134	253561.3709	262494.6911	234529.9528	270660.5659	227906.4821	374112.8027	349407.2623	254002.357	352657.2615	317825.1682	239133.7847	262472.2858	232164.693	246346.2571	234421.0052	328166.4085	289988.5922	286705.2475	238274.4041	304976.1447	238880.1314	240153.3234	271852.893	206235.1592	199074.2919	220943.8658	204554.2678	265582.0988	262615.5849
OT_ostta02g02380	3078463.723	2818436.652	3030392.021	3124170.185	2880682.101	3330425.947	3603561.151	3115831.52	3116980.439	3606392.055	4227601.033	3055629.974	3475482.679	3183242.057	3778889.588	2665526.651	3199088.704	3230692.512	3462967.102	3107177.814	3041886.167	2879584.266	3278899.074	3818123.034	2562452.061	2786508.369	3099528.372	2846578.605	2974059.225	3043077.802
OT_ostta13g00350	1083750.059	958570.7022	1216032.566	1100342.086	910189.9678	1099897.62	1252526.149	838063.0696	1126192.284	1345408.119	1258112.976	1085750.189	1037371.821	1060195.653	1200094.672	967400.6468	1086157.018	1135087.707	1093678.625	1006560.069	983453.1344	900203.1531	1039277.519	1101755.929	953556.7688	990834.6363	1127189.34	817231.3072	1014165.021	1051130.36
OT_ostta09g03465	183903.5989	182451.164	207312.0315	190061.1654	189693.5189	278179.8101	223419.3689	289369.3381	184563.3045	294156.6248	198924.6194	201504.9077	189134.1982	224027.0836	245202.7954	273311.1641	166057.9772	216270.6818	206388.8938	162008.0943	204798.7007	203938.7063	211464.3167	217652.6544	172673.8389	197744.1917	185669.4848	204525.5134	241791.2717	263250.1745
OT_ostta04g04170	329149.9275	447051.9799	306896.2976	232418.7459	400480.1348	549178.7693	554362.3393	559828.327	580785.8622	551719.8931	428100.7661	490711.4482	406546.8803	482147.3839	419824.3546	487288.4794	292722.8169	537824.9822	432601.0655	274421.3596	376816.9601	319210.8986	415763.6675	406715.8306	481601.4401	405930.0254	395589.0815	378385.2225	367377.4036	423370.9469
OT_ostta09g02550	1483170.127	1931038.742	1231278.69	1301819.012	1346730.81	1609937.813	1536261.274	1783354.91	1927349.782	2230867.726	1641853.146	1849166.659	1899100.282	1775811.143	2411895.145	1855987.351	1462264.765	1865805.02	1613240.688	1197942.484	1594638.835	1543682.393	1581068.325	1676520.417	1430473.696	1596094.854	1367869.35	1562081.937	1783502.975	1552047.576
OT_ostta01g04940	2305669.957	2037307.56	2106622.897	2000436.145	1715110.982	2452522.776	2405335.919	2595550.256	2350806.389	2600213.327	2536747.964	2347882.374	1927076.435	1863720.927	2757575.011	1804766.48	1680978.543	1459796.891	1438930.538	1805961.664	2052676.069	1589494.363	2109253.05	2113508.119	1573541.616	1880234.59	1901296.221	1328833.615	1403658.462	2057176.49
OT_ostta02g02090	1872569.189	1835956.101	1837050.899	1892227.515	1790058.122	2149157.932	2218241.862	2411054.265	2263248.833	2867966.27	2197703.215	2303884.541	1939146.724	1842247.169	1881671.527	2021840.377	1867577.901	1890832.015	1795164.508	2186904.648	1983119.78	1718373.969	2170902.037	1906639.232	1809654.065	2025662.642	2080498.513	1693548.279	1781283.254	2124839.454
OT_ostta12g02450	2113295.306	1896966.593	1902586.525	1584776.213	1715589.403	2026900.641	2444307.65	2239288.418	2242535.255	2409623.368	2413914.493	2118124.079	2217927.928	1862858.158	2160493.7	1955988.318	1928123.52	1917252.138	1961934.594	1569365.752	2279708.152	2008032.857	2058193.242	2067853.047	1707209.829	1962275.378	2067493.186	2100908.284	2146746.718	2351569.957
OT_ostta14g01060	563407.8952	556888.0771	508489.1257	404256.6522	517863.8175	606895.0876	565488.1957	681842.052	656593.973	752467.7815	611753.4229	598180.9804	568911.7642	557359.8837	542400.294	622152.9983	446102.0605	556794.4456	389908.9047	414507.3441	583352.7045	545576.9323	451170.1257	523851.0754	381807.6739	583335.3828	550589.9337	516303.9115	464100.1336	700731.5582
OT_ostta11g03280	138228.7817	85774.26815	129606.3117	124511.6901	119501.383	129298.818	157823.4433	191158.0579	160843.6696	165666.3051	156795.0869	132367.9539	111730.0801	102456.518	98231.31494	152333.7947	73866.22605	127941.269	90885.92152	93538.14727	138444.0445	106561.5012	98986.62428	110782.3169	115880.0531	137708.6034	124846.7893	92626.95184	147404.3109	124340.2149
Rpl5	838868.1257	844043.4987	913776.4438	939660.6778	1037029.46	1059243.983	1439451.105	1245561.288	1178416.307	1738786.746	1195930.749	1126528.757	1106102.002	1314805.7	1181259.473	1011110.602	822191.5681	1010333.193	856005.2494	776213.1914	814002.2002	980413.2006	909958.9831	961174.5139	835219.6087	937319.0151	914223.1061	924720.3051	1124205.533	1313137.973
OT_ostta01g06000	1418222.423	1218169.031	1474102.395	1382388.887	1380994.767	1513034.216	1875230.408	2078175.07	1508491.42	2005273.967	1716663.815	1422679.244	1450318.19	1241238.738	1495590.092	1311987.312	1159460.024	1226886.783	1085710.622	1048686.369	1351789.727	1096716.86	1291134.815	1258361.237	1192176.825	1316490.936	1243484.112	1189327.525	1227696.06	1453092.446
OT_ostta06g01640	1155451.008	1356157.045	1325694.978	1172065.098	1337184.584	1371454.076	1763928.771	1877946.131	1628756.757	1815326.613	1543321.82	1291501.599	1400910.14	1327801.523	1236410.257	1421229.076	1376800.324	1161388.437	1164885.143	1050638.228	1109978.627	1240226.798	1101682.545	1268567.429	1082102.111	1278892.699	1347088.517	1248033.094	1192736.68	1240833.639
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
